app_key,app_type,app_type_label,feature,feature_label,source,routed_app_types,flag,confidence,evidence,llm_sub_code,llm_cognitive_primary,llm_cognitive_secondary,llm_cognitive_tertiary,uncertain,llm_uncertainty_note,core_cluster,customisation_blacklist,customisation_whitelist,customisation_other_control,llm_notes
play:ro.thinkoutside.habitit,habit_apps,Habit Apps,streaks,Streaks,Project extension,habit_apps;planners,1,0.95,"Highlights your current streaks; 'Analyze progress with streaks, averages, best days, and intelligent insights'",Streak counts and consistency chains,,,,0,,0,0,0,,Routine builder feature is not explicitly mentioned or evidenced in the app description or reviews.
play:ro.thinkoutside.habitit,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,habit_apps;planners,0,0.9,"No mention of calendar views, scheduling, due dates, or events.",,,,,0,,0,0,0,,"The app is a habit tracker focused on tracking habits and journaling, not task or project management or scheduling. It includes a journal feature supporting notes/knowledge management."
play:ro.thinkoutside.habitit,planners,Planners,goal_planning,Goal Planning,Project extension,habit_apps;planners,0,0.9,"No explicit support for goal setting, milestones, or progress toward goals described.",,,,,0,,0,0,0,,"The app is a habit tracker focused on tracking habits and journaling, not task or project management or scheduling. It includes a journal feature supporting notes/knowledge management."
play:ro.thinkoutside.habitit,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,habit_apps;planners,1,0.85,"Supports a daily diary of habits, capturing ideas, and journaling in one place.",Habit tracking and journal in one place,,,,0,,0,0,0,,"The app is a habit tracker focused on tracking habits and journaling, not task or project management or scheduling. It includes a journal feature supporting notes/knowledge management."
play:ro.thinkoutside.habitit,planners,Planners,prioritisation,Prioritisation,Project extension,habit_apps;planners,0,0.9,No mention of ranking or prioritising tasks or habits.,,,,,0,,0,0,0,,"The app is a habit tracker focused on tracking habits and journaling, not task or project management or scheduling. It includes a journal feature supporting notes/knowledge management."
play:ro.thinkoutside.habitit,planners,Planners,project_planning,Project Planning,Project extension,habit_apps;planners,0,0.9,"No evidence of project boards, workflows, Kanban, or multi-step project planning.",,,,,0,,0,0,0,,"The app is a habit tracker focused on tracking habits and journaling, not task or project management or scheduling. It includes a journal feature supporting notes/knowledge management."
play:ro.thinkoutside.habitit,planners,Planners,task_management,Task Management,Project extension,habit_apps;planners,0,0.9,"App focuses on habit tracking, not creating or organizing tasks, to-do lists, or subtasks.",,,,,0,,0,0,0,,"The app is a habit tracker focused on tracking habits and journaling, not task or project management or scheduling. It includes a journal feature supporting notes/knowledge management."
play:ro.thinkoutside.habitit,planners,Planners,time_blocking,Time Blocking,Project extension,habit_apps;planners,0,0.9,No evidence of allocating blocks of time for tasks or planned activities.,,,,,0,,0,0,0,,"The app is a habit tracker focused on tracking habits and journaling, not task or project management or scheduling. It includes a journal feature supporting notes/knowledge management."
play:sleeptech.stayaway,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,dsct;habit_apps;planners,1,0.95,App locks the phone entirely during focus sessions using Android system permissions to prevent usage and distractions.,Block access entirely,Prevent non-conscious habits,,,0,,1,0,0,,"No evidence of self-tracking, goal-advancement, reward/punishment, or custom rules. Blocking is core with override friction and emergency access features. Scheduling is used for automatic lock sessions."
play:sleeptech.stayaway,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,dsct;habit_apps;planners,0,0.85,"No evidence of user customization of block lists, allowed apps/sites, or categories.",,,,,0,,0,0,0,,"No evidence of self-tracking, goal-advancement, reward/punishment, or custom rules. Blocking is core with override friction and emergency access features. Scheduling is used for automatic lock sessions."
play:sleeptech.stayaway,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,dsct;habit_apps;planners,1,0.9,Emergency Exit feature provides early unlock when truly necessary as a temporary bypass.,Emergency bypass; temporary unlock,Expected value of control: Expectancy,,,0,,1,0,0,,"No evidence of self-tracking, goal-advancement, reward/punishment, or custom rules. Blocking is core with override friction and emergency access features. Scheduling is used for automatic lock sessions."
play:sleeptech.stayaway,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,dsct;habit_apps;planners,0,0.9,"No explicit goal/task reminders, goal setting, or comparison against goals described.",,,,,0,,0,0,0,,"No evidence of self-tracking, goal-advancement, reward/punishment, or custom rules. Blocking is core with override friction and emergency access features. Scheduling is used for automatic lock sessions."
play:sleeptech.stayaway,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,dsct;habit_apps;planners,1,0.9,"Emergency Exit feature allows unlock early only when truly necessary, implying effortful override; uses Android system permissions to maintain lock.",Require an effortful task or password to override,Expected value of control: Delay,,,0,,1,0,0,,"No evidence of self-tracking, goal-advancement, reward/punishment, or custom rules. Blocking is core with override friction and emergency access features. Scheduling is used for automatic lock sessions."
play:sleeptech.stayaway,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,dsct;habit_apps;planners,0,0.9,"No points, streaks, badges, penalties, or gamified rewards mentioned.",,,,,0,,0,0,0,,"No evidence of self-tracking, goal-advancement, reward/punishment, or custom rules. Blocking is core with override friction and emergency access features. Scheduling is used for automatic lock sessions."
play:sleeptech.stayaway,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,dsct;habit_apps;planners,1,0.9,Scheduled Locks feature allows creating daily focus sessions or sleep routines that lock the phone automatically.,Create daily focus sessions or sleep routines,Prevent non-conscious habits,,,0,,1,0,0,,"No evidence of self-tracking, goal-advancement, reward/punishment, or custom rules. Blocking is core with override friction and emergency access features. Scheduling is used for automatic lock sessions."
play:sleeptech.stayaway,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,dsct;habit_apps;planners,0,0.9,"No mention of recording, displaying, or visualising usage or session data.",,,,,0,,0,0,0,,"No evidence of self-tracking, goal-advancement, reward/punishment, or custom rules. Blocking is core with override friction and emergency access features. Scheduling is used for automatic lock sessions."
play:sleeptech.stayaway,habit_apps,Habit Apps,accountability,Accountability,Project extension,dsct;habit_apps;planners,0,0.5,"No mention of social accountability, sharing, groups, or community support",,,,,1,No social or accountability features described,0,0,0,,"The app is primarily a digital detox and phone lock tool to reduce screen time and distractions. It does not explicitly track habits, provide streaks, build routines, send habit reminders, offer habit analytics, or support accountability features based on the provided description."
play:sleeptech.stayaway,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct;habit_apps;planners,0,0.5,"No mention of habit completion history, progress charts, or habit insights",,,,,1,No analytics or progress tracking described,0,0,0,,"The app is primarily a digital detox and phone lock tool to reduce screen time and distractions. It does not explicitly track habits, provide streaks, build routines, send habit reminders, offer habit analytics, or support accountability features based on the provided description."
play:sleeptech.stayaway,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct;habit_apps;planners,0,0.5,"No explicit mention of reminders, notifications, or prompts for habit completion",,,,,1,No direct evidence of habit reminders or nudges,0,0,0,,"The app is primarily a digital detox and phone lock tool to reduce screen time and distractions. It does not explicitly track habits, provide streaks, build routines, send habit reminders, offer habit analytics, or support accountability features based on the provided description."
play:sleeptech.stayaway,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct;habit_apps;planners,0,0.5,"No explicit mention of tracking repeated habits, daily behaviours, or habit completion over time",,,,,1,App focuses on phone locking and digital detox but does not explicitly track habit completion or routines,0,0,0,,"The app is primarily a digital detox and phone lock tool to reduce screen time and distractions. It does not explicitly track habits, provide streaks, build routines, send habit reminders, offer habit analytics, or support accountability features based on the provided description."
