app_key,routed_app_types,app_type,app_type_label,feature,feature_label,source,flag,confidence,core_cluster,uncertain,llm_sub_code,llm_cognitive_primary,llm_cognitive_secondary,llm_cognitive_tertiary,evidence,llm_uncertainty_note,llm_notes
play:com.ucydigital.pomocus,dsct;planners,planners,Planners,time_blocking,Time Blocking,Project extension,1,0.95,0,0,Pomodoro technique with focus sessions and breaks,,,,Classic Pomodoro Technique: 25-minute focus sessions followed by 5-minute breaks; customizable intervals to match workflow,,"Pomocus is a Pomodoro timer app focused on time blocking (focus sessions and breaks). It does not provide task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management features."
play:com.ultmos.FocusBuddy,dsct;habit_apps,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,0,0.95,0,0,,,,,"No evidence that the app blocks or restricts access to apps, websites, or device functions; it only provides Pomodoro timers and focus sessions.",,"FocusBuddy is a Pomodoro timer app that supports self-tracking via timers and progress visualization and goal advancement via daily goal setting and tracking. It does not block or restrict access to apps or websites, nor does it provide rewards, punishments, override friction, emergency access, scheduling, or custom rules."
play:com.ultmos.FocusBuddy,dsct;habit_apps,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,0,0.95,0,0,,,,,"No evidence of user customization of block lists, allowed apps/sites, or schedules.",,"FocusBuddy is a Pomodoro timer app that supports self-tracking via timers and progress visualization and goal advancement via daily goal setting and tracking. It does not block or restrict access to apps or websites, nor does it provide rewards, punishments, override friction, emergency access, scheduling, or custom rules."
play:com.ultmos.FocusBuddy,dsct;habit_apps,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,0,0.95,0,0,,,,,"No evidence of emergency bypass, pause, or temporary unlock features.",,"FocusBuddy is a Pomodoro timer app that supports self-tracking via timers and progress visualization and goal advancement via daily goal setting and tracking. It does not block or restrict access to apps or websites, nor does it provide rewards, punishments, override friction, emergency access, scheduling, or custom rules."
play:com.ultmos.FocusBuddy,dsct;habit_apps,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,1,0.9,1,0,"Ask users to set explicit goals, such as time goals or task goals",Conscious goals and self-monitoring,,,"Users can define daily focus goals and see progress, supporting goal setting and reminders.",,"FocusBuddy is a Pomodoro timer app that supports self-tracking via timers and progress visualization and goal advancement via daily goal setting and tracking. It does not block or restrict access to apps or websites, nor does it provide rewards, punishments, override friction, emergency access, scheduling, or custom rules."
play:com.ultmos.FocusBuddy,dsct;habit_apps,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,0,0.95,0,0,,,,,"No evidence of effortful tasks, passwords, delays, or costs to override blocks or restrictions.",,"FocusBuddy is a Pomodoro timer app that supports self-tracking via timers and progress visualization and goal advancement via daily goal setting and tracking. It does not block or restrict access to apps or websites, nor does it provide rewards, punishments, override friction, emergency access, scheduling, or custom rules."
play:com.ultmos.FocusBuddy,dsct;habit_apps,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,0,0.95,0,0,,,,,"No mention of points, streaks, badges, penalties, or other reward/punishment mechanisms.",,"FocusBuddy is a Pomodoro timer app that supports self-tracking via timers and progress visualization and goal advancement via daily goal setting and tracking. It does not block or restrict access to apps or websites, nor does it provide rewards, punishments, override friction, emergency access, scheduling, or custom rules."
play:com.ultmos.FocusBuddy,dsct;habit_apps,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,0,0.95,0,0,,,,,No evidence of scheduling or automatic recurring blocking or focus sessions.,,"FocusBuddy is a Pomodoro timer app that supports self-tracking via timers and progress visualization and goal advancement via daily goal setting and tracking. It does not block or restrict access to apps or websites, nor does it provide rewards, punishments, override friction, emergency access, scheduling, or custom rules."
play:com.ultmos.FocusBuddy,dsct;habit_apps,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,1,0.9,1,0,Display a timer or countdown,Conscious goals and self-monitoring,,,"The app shows Pomodoro timers, daily goal tracking, and progress throughout the day.",,"FocusBuddy is a Pomodoro timer app that supports self-tracking via timers and progress visualization and goal advancement via daily goal setting and tracking. It does not block or restrict access to apps or websites, nor does it provide rewards, punishments, override friction, emergency access, scheduling, or custom rules."
play:com.ultmos.FocusBuddy,dsct;habit_apps,habit_apps,Habit Apps,accountability,Accountability,Project extension,0,0.5,0,0,,,,,"No mention of social accountability, sharing, or community support",,"FocusBuddy tracks daily focus goals indicating habit tracking. No explicit evidence for streaks, reminders, analytics, routine building, or accountability features."
play:com.ultmos.FocusBuddy,dsct;habit_apps,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,0,0.5,0,0,,,,,"No mention of habit completion history, charts, or reports",,"FocusBuddy tracks daily focus goals indicating habit tracking. No explicit evidence for streaks, reminders, analytics, routine building, or accountability features."
play:com.ultmos.FocusBuddy,dsct;habit_apps,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,0,0.5,0,1,,,,,"No explicit mention of reminders, notifications, or prompts","Reminders not explicitly stated, possible but unconfirmed","FocusBuddy tracks daily focus goals indicating habit tracking. No explicit evidence for streaks, reminders, analytics, routine building, or accountability features."
play:com.ultmos.FocusBuddy,dsct;habit_apps,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,1,0.9,0,0,Daily habit tracking,,,,Daily focus goals and progress tracking mentioned,,"FocusBuddy tracks daily focus goals indicating habit tracking. No explicit evidence for streaks, reminders, analytics, routine building, or accountability features."
play:com.ultmos.FocusBuddy,dsct;habit_apps,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,0,0.5,0,0,,,,,"No mention of routines, habit stacks, or structured daily workflows",,"FocusBuddy tracks daily focus goals indicating habit tracking. No explicit evidence for streaks, reminders, analytics, routine building, or accountability features."
play:com.ultmos.FocusBuddy,dsct;habit_apps,habit_apps,Habit Apps,streaks,Streaks,Project extension,0,0.5,0,1,,,,,No explicit mention of streaks or consecutive completion records,"No direct evidence of streaks, but possible given habit focus","FocusBuddy tracks daily focus goals indicating habit tracking. No explicit evidence for streaks, reminders, analytics, routine building, or accountability features."
play:com.ultmos.FocusBuddy,dsct;habit_apps,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ultmos.FocusBuddy,dsct;habit_apps,planners,Planners,goal_planning,Goal Planning,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ultmos.FocusBuddy,dsct;habit_apps,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ultmos.FocusBuddy,dsct;habit_apps,planners,Planners,prioritisation,Prioritisation,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ultmos.FocusBuddy,dsct;habit_apps,planners,Planners,project_planning,Project Planning,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ultmos.FocusBuddy,dsct;habit_apps,planners,Planners,task_management,Task Management,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.ultmos.FocusBuddy,dsct;habit_apps,planners,Planners,time_blocking,Time Blocking,Project extension,0,0.0,0,0,,,,,Feature not classified because this app was not routed to that app area.,,
play:com.unrotapp.screencontrol,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,1,0.95,1,0,Block access entirely,Prevent non-conscious habits,Expected value of control: Delay,,"The app blocks specific apps completely during focus mode, uses a configurable delay (pause shield) before opening apps, requires solving a math challenge to open apps, and has a hard lock with no bypass.",,The app provides strong blocking features with override friction and emergency pause. It tracks usage and supports goal advancement via session timers and scheduling. No reward or punishment mechanisms are described.
